symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
ABSLLIQUID,EQ,2026-02-17,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,999.99,2252,22.52,13,1526,67.76
ABSLNN50ET,EQ,2026-02-17,72.38,70.57,73.23,70.57,73.17,72.88,72.89,11476,8.37,185,10278,89.56
ABSLPSE,EQ,2026-02-17,10.64,10.69,10.78,10.48,10.78,10.73,10.7,309936,33.16,523,244583,78.91
ACC,EQ,2026-02-17,1632.2,1633.1,1649.2,1625.7,1631.0,1639.4,1639.84,148310,2432.05,9900,63535,42.84
ACCELYA,EQ,2026-02-17,1172.9,1173.0,1204.9,1170.0,1197.0,1199.3,1190.97,12360,147.2,1105,5324,43.07
ACCURACY,EQ,2026-02-17,5.06,5.1,5.15,5.0,5.08,5.08,5.09,66949,3.41,512,31142,46.52
ACE,EQ,2026-02-17,910.0,907.85,932.1,901.55,920.0,919.35,920.5,138747,1277.16,10703,67319,48.52
ACEINTEG,EQ,2026-02-17,19.02,19.16,19.79,18.8,19.2,19.2,19.15,2058,0.39,48,1531,74.39
ACI,EQ,2026-02-17,575.75,575.8,580.0,568.2,568.2,569.85,573.41,69219,396.91,4046,28612,41.34
ACL,EQ,2026-02-17,56.28,55.23,57.38,55.23,57.08,56.8,56.96,27824,15.85,256,25578,91.93
ACMESOLAR,EQ,2026-02-17,226.1,223.0,237.3,223.0,235.0,234.83,233.19,843545,1967.1,15985,314627,37.3
ACUTAAS,EQ,2026-02-17,2039.2,2039.0,2084.5,2032.6,2081.8,2075.9,2065.47,147333,3043.12,16154,68150,46.26
ADANIENSOL,EQ,2026-02-17,1003.45,1002.0,1035.0,996.0,1030.45,1030.2,1021.73,1460922,14926.72,33565,513361,35.14
ADANIENT,EQ,2026-02-17,2184.6,2170.0,2252.0,2170.0,2244.4,2242.9,2218.44,1931699,42853.61,62075,597231,30.92
ADANIGREEN,EQ,2026-02-17,991.25,982.65,1018.95,979.25,1014.25,1016.8,1001.51,3770349,37760.47,67504,1134622,30.09
ADANIPORTS,EQ,2026-02-17,1540.1,1545.0,1576.5,1535.7,1562.6,1566.3,1563.33,3168457,49533.34,68993,1792916,56.59
ADANIPOWER,EQ,2026-02-17,142.77,142.54,145.0,141.58,144.21,144.35,143.86,11021261,15854.75,66031,3484044,31.61
ADFFOODS,EQ,2026-02-17,225.09,225.09,228.5,221.1,221.1,222.73,225.28,101303,228.22,2395,51241,50.58
ADL,EQ,2026-02-17,73.6,75.93,75.93,71.0,71.3,71.33,71.36,199,0.14,16,192,96.48
ADOR,EQ,2026-02-17,1050.9,1046.4,1088.6,1045.0,1087.2,1076.3,1061.48,13863,147.15,1422,8100,58.43
ADROITINFO,EQ,2026-02-17,10.1,10.3,10.3,9.53,9.9,9.91,9.88,8999,0.89,130,5003,55.6
ADSL,EQ,2026-02-17,114.96,114.96,124.6,112.0,121.31,121.18,120.64,685334,826.78,9872,138815,20.26
ADVAIT,EQ,2026-02-17,1657.6,1660.0,1790.0,1657.7,1750.0,1746.0,1744.89,49607,865.59,6267,18287,36.86
ADVANCE,EQ,2026-02-17,134.75,135.0,138.99,134.4,138.28,137.81,136.96,542633,743.19,4783,219397,40.43
ADVANIHOTR,EQ,2026-02-17,55.67,55.67,56.45,55.58,56.45,56.35,56.1,21643,12.14,458,13722,63.4
ADVENTHTL,EQ,2026-02-17,211.44,212.49,221.17,209.82,215.0,213.97,215.08,135749,291.97,2822,76445,56.31
ADVENZYMES,EQ,2026-02-17,296.95,297.0,310.0,294.0,302.0,303.35,304.0,174457,530.35,3757,56980,32.66
AEGISLOG,EQ,2026-02-17,703.2,701.3,705.0,689.15,698.0,696.85,693.92,195583,1357.19,11673,98657,50.44
AEGISVOPAK,EQ,2026-02-17,206.94,207.99,222.65,206.4,219.0,219.57,218.1,2066229,4506.53,30367,236813,11.46
AEQUS,EQ,2026-02-17,139.97,143.0,144.95,140.65,143.5,142.78,142.58,1043935,1488.48,12282,350228,33.55
AEROENTER,EQ,2026-02-17,79.95,79.12,84.0,79.12,81.6,81.69,82.26,317348,261.04,2112,109960,34.65
AEROFLEX,EQ,2026-02-17,192.13,192.13,210.5,191.1,206.5,206.69,205.8,5765989,11866.67,59174,1334315,23.14
AERONEU,EQ,2026-02-17,68.35,70.0,73.97,68.15,73.85,72.59,70.72,49834,35.24,547,32764,65.75
AETHER,EQ,2026-02-17,965.8,965.5,981.0,965.0,974.0,977.7,972.82,67997,661.49,6945,24153,35.52
AFCONS,EQ,2026-02-17,326.3,323.0,326.4,322.6,324.0,324.25,323.85,201610,652.91,18008,115192,57.14
AFFLE,EQ,2026-02-17,1581.1,1571.0,1595.0,1556.4,1563.1,1561.2,1571.49,121513,1909.56,17185,62060,51.07
AFFORDABLE,EQ,2026-02-17,194.07,195.7,211.0,191.73,207.99,209.04,205.19,69510,142.63,2603,34269,49.3
AFIL,EQ,2026-02-17,4.97,4.97,5.01,4.91,4.98,4.96,4.96,408359,20.25,705,247825,60.69
AFSL,EQ,2026-02-17,201.18,201.1,204.95,201.0,201.47,201.01,201.4,37412,75.35,262,29615,79.16
AGARIND,EQ,2026-02-17,607.05,605.0,697.5,591.65,626.0,622.85,659.26,374926,2471.75,14860,68260,18.21
AGARWALEYE,EQ,2026-02-17,453.95,458.0,458.65,448.65,452.4,453.0,453.61,68690,311.58,7158,31695,46.14
AGI,EQ,2026-02-17,599.45,609.0,615.0,595.0,598.2,599.6,603.45,157814,952.32,7383,91402,57.92
AGIIL,EQ,2026-02-17,247.6,250.0,258.3,236.85,241.5,241.05,245.91,1001935,2463.89,13376,190956,19.06
AGROPHOS,EQ,2026-02-17,34.87,34.87,35.19,34.05,35.09,34.65,34.74,15084,5.24,176,10841,71.87
AHCL,EQ,2026-02-17,120.28,121.42,123.24,120.8,121.82,121.6,121.85,47882,58.34,1018,17939,37.47
AHLADA,EQ,2026-02-17,50.29,50.0,50.29,48.31,48.99,48.88,49.32,25448,12.55,264,17087,67.14
AHLEAST,EQ,2026-02-17,151.5,149.99,154.5,149.99,153.3,153.11,152.24,3719,5.66,67,2636,70.88
AHLUCONT,EQ,2026-02-17,793.1,799.0,811.25,785.0,809.0,807.85,801.68,93115,746.49,8552,38584,41.44
AIAENG,EQ,2026-02-17,3867.1,3867.1,3969.0,3855.6,3963.9,3945.0,3928.06,31700,1245.19,8021,17001,53.63
AIIL,EQ,2026-02-17,500.4,500.0,504.2,492.0,500.0,499.25,497.48,292404,1454.65,11475,180207,61.63
AIRAN,EQ,2026-02-17,17.41,17.01,19.15,17.01,19.15,19.15,18.79,312026,58.64,1090,212352,68.06
AIROLAM,EQ,2026-02-17,93.99,95.48,97.0,93.5,94.0,93.93,95.36,1218,1.16,73,914,75.04
AJANTPHARM,EQ,2026-02-17,2940.1,2977.0,2985.0,2935.9,2958.0,2957.8,2958.59,63655,1883.29,16287,36002,56.56
AJAXENGG,EQ,2026-02-17,471.25,471.25,495.0,469.15,486.3,486.5,484.21,103759,502.41,4942,32358,31.19
AJMERA,EQ,2026-02-17,136.91,135.56,142.6,135.56,140.9,140.41,140.36,193123,271.06,2683,92704,48.0
AJOONI,EQ,2026-02-17,5.0,5.01,5.13,4.98,5.01,4.99,5.04,528406,26.61,759,300821,56.93
AKASH,EQ,2026-02-17,24.07,23.26,24.7,23.26,24.08,23.94,23.97,7308,1.75,51,4179,57.18
AKG,EQ,2026-02-17,14.51,14.69,14.69,14.12,14.59,14.48,14.44,31081,4.49,131,24444,78.65
AKI,EQ,2026-02-17,6.15,6.15,6.34,5.94,6.12,6.01,6.06,51702,3.13,256,43190,83.54
AKSHAR,EQ,2026-02-17,0.48,0.48,0.49,0.46,0.48,0.47,0.47,1742740,8.24,558,1133966,65.07
AKSHARCHEM,EQ,2026-02-17,218.71,215.0,224.0,215.0,215.05,219.39,220.69,2059,4.54,94,1091,52.99
AKSHOPTFBR,EQ,2026-02-17,5.03,4.91,5.19,4.91,5.19,5.18,5.16,113079,5.83,349,92235,81.57
AKUMS,EQ,2026-02-17,477.2,482.0,505.9,481.0,490.1,489.95,494.23,1546521,7643.42,31717,525742,34.0
AKZOINDIA,EQ,2026-02-17,3021.6,3039.0,3041.0,2993.5,3035.8,3034.5,3028.16,16905,511.91,3475,9391,55.55
ALANKIT,EQ,2026-02-17,9.12,9.16,9.51,9.16,9.33,9.3,9.36,196418,18.39,689,96821,49.29
ALBERTDAVD,EQ,2026-02-17,735.95,741.05,742.1,733.0,733.0,734.25,736.43,996,7.33,137,589,59.14
ALEMBICLTD,EQ,2026-02-17,94.92,94.85,97.01,94.06,95.01,95.71,95.98,198230,190.26,1547,82177,41.46
ALGOQUANT,EQ,2026-02-17,57.38,57.8,58.17,57.15,57.35,57.39,57.73,677918,391.38,730,128345,18.93
ALICON,EQ,2026-02-17,820.35,820.25,841.5,815.7,818.6,823.35,832.84,9727,81.01,624,5537,56.92
ALIVUS,EQ,2026-02-17,901.3,901.3,909.9,896.9,902.15,903.45,903.42,31399,283.66,3009,17743,56.51
ALKALI,EQ,2026-02-17,68.54,68.5,69.99,68.5,68.55,68.55,68.81,2809,1.93,97,2211,78.71
ALKEM,EQ,2026-02-17,5480.5,5500.0,5510.0,5415.5,5460.0,5456.5,5443.9,74670,4064.96,12052,33887,45.38
ALKYLAMINE,EQ,2026-02-17,1531.0,1531.0,1568.0,1515.9,1550.0,1545.1,1553.44,28578,443.94,4098,11575,40.5
ALLCARGO,EQ,2026-02-17,8.95,8.95,9.02,8.86,8.93,8.9,8.93,6896223,616.12,9335,4354360,63.14
ALLDIGI,EQ,2026-02-17,812.2,816.3,832.95,812.5,818.0,817.4,820.89,7020,57.63,640,4373,62.29
ALLTIME,EQ,2026-02-17,248.95,246.55,256.12,246.55,251.26,251.37,252.59,272359,687.96,1918,247451,90.85
ALMONDZ,EQ,2026-02-17,15.19,15.19,15.69,14.55,14.76,15.09,15.31,35652,5.46,304,21721,60.93
ALOKINDS,EQ,2026-02-17,15.0,15.0,15.14,14.93,15.01,15.01,15.04,2231708,335.63,5913,1040360,46.62
ALPA,EQ,2026-02-17,66.97,66.97,74.25,66.97,70.5,70.78,71.67,83871,60.11,1338,31994,38.15
ALPHA,EQ,2026-02-17,48.26,48.46,48.65,48.02,48.65,48.54,48.39,1847479,893.95,1997,1454004,78.7
ALPHAETF,EQ,2026-02-17,25.39,24.75,25.61,24.75,25.6,25.59,25.48,770850,196.42,765,368710,47.83
ALPHAGEO,EQ,2026-02-17,201.02,204.9,205.88,200.01,202.13,202.47,203.5,5439,11.07,205,3799,69.85
ALPL30IETF,EQ,2026-02-17,28.21,27.5,28.28,27.5,28.26,28.24,28.14,793451,223.26,962,684246,86.24
AMAGI,EQ,2026-02-17,381.5,379.55,394.4,379.25,379.5,384.0,386.64,251583,972.73,11865,100977,40.14
AMANTA,EQ,2026-02-17,103.11,103.11,109.0,103.11,108.7,108.39,105.79,182146,192.69,1840,137516,75.5
AMBER,EQ,2026-02-17,7771.0,7754.5,7909.0,7686.0,7819.0,7818.0,7830.94,217273,17014.51,23555,75411,34.71
AMBICAAGAR,EQ,2026-02-17,26.52,26.97,26.97,25.11,25.85,25.56,26.01,20858,5.43,377,5418,25.98
AMBIKCO,EQ,2026-02-17,1378.8,1365.1,1398.8,1365.1,1370.1,1374.9,1385.0,3590,49.72,596,2057,57.3
AMBUJACEM,EQ,2026-02-17,524.7,523.7,528.5,520.85,522.0,522.0,523.4,2242675,11738.15,41879,1438044,64.12
AMDIND,EQ,2026-02-17,43.68,43.3,44.55,42.99,43.45,43.84,43.67,6244,2.73,117,4521,72.41
AMJLAND,EQ,2026-02-17,40.06,40.26,42.1,39.78,41.45,41.55,40.99,33036,13.54,402,24483,74.11
AMNPLST,EQ,2026-02-17,165.94,165.94,170.97,164.0,164.0,165.29,165.98,4291,7.12,238,2076,48.38
AMRUTANJAN,EQ,2026-02-17,607.25,606.0,618.9,604.65,609.1,611.8,610.98,7041,43.02,727,4357,61.88
ANANDRATHI,EQ,2026-02-17,2999.9,3020.0,3020.0,2987.0,2995.0,3002.0,2998.43,104802,3142.41,7275,60794,58.01
ANANTRAJ,EQ,2026-02-17,543.65,543.65,550.0,534.55,544.4,544.25,542.85,1904520,10338.7,32506,514370,27.01
ANDHRAPAP,EQ,2026-02-17,68.05,68.45,69.09,67.21,67.9,68.07,68.21,49375,33.68,990,21409,43.36
ANDHRSUGAR,EQ,2026-02-17,74.16,74.16,74.68,73.24,73.91,73.84,74.05,82927,61.41,1000,33704,40.64
ANGELONE,EQ,2026-02-17,2572.8,2565.1,2609.9,2541.4,2575.0,2570.2,2564.93,882255,22629.21,36158,231873,26.28
ANIKINDS,EQ,2026-02-17,46.16,49.33,49.33,46.0,46.4,46.83,46.82,7450,3.49,207,2157,28.95
ANMOL,EQ,2026-02-17,12.81,13.0,13.49,12.1,12.34,12.59,12.52,125161,15.67,819,45271,36.17
ANTELOPUS,EQ,2026-02-17,597.7,597.7,611.0,581.1,599.0,599.7,600.4,377679,2267.59,14716,94564,25.04
ANTGRAPHIC,EQ,2026-02-17,0.92,0.92,0.95,0.89,0.89,0.92,0.92,454177,4.18,327,271969,59.88
ANTHEM,EQ,2026-02-17,689.9,685.0,697.3,685.0,693.5,693.2,692.91,108542,752.1,10003,71725,66.08
ANUHPHR,EQ,2026-02-17,81.08,80.75,83.2,80.75,81.75,81.72,82.27,25984,21.38,798,15325,58.98
ANUP,EQ,2026-02-17,1883.5,1880.0,1883.7,1787.0,1808.0,1796.4,1808.18,102352,1850.71,13888,57002,55.69
ANURAS,EQ,2026-02-17,1249.7,1250.0,1270.0,1241.0,1269.0,1262.0,1256.37,386326,4853.69,12678,193436,50.07
AONEGOLD,EQ,2026-02-17,14.28,14.25,14.25,13.93,14.05,14.03,14.07,1255676,176.63,3515,716077,57.03
AONELIQUID,EQ,2026-02-17,1047.13,1047.29,1047.29,1047.27,1047.29,1047.28,1047.28,23068,241.59,115,13071,56.66
AONENIFTY,EQ,2026-02-17,10.5,10.82,10.82,10.49,10.55,10.53,10.52,285936,30.09,2189,139832,48.9
AONETMMQ50,EQ,2026-02-17,9.73,9.77,9.94,9.7,9.94,9.77,9.74,28262,2.75,195,12506,44.25
AONETOTAL,EQ,2026-02-17,11.84,11.9,11.99,11.81,11.88,11.87,11.86,367799,43.6,1943,173621,47.21
APARINDS,EQ,2026-02-17,9524.0,9524.0,9610.0,9444.0,9522.0,9556.0,9545.48,31823,3037.66,7526,15440,48.52
APCL,EQ,2026-02-17,130.62,128.1,138.99,128.1,138.65,137.51,134.0,3677,4.93,194,1886,51.29
APCOTEXIND,EQ,2026-02-17,374.5,375.4,378.0,371.1,376.0,376.75,374.8,9488,35.56,401,6156,64.88
APEX,EQ,2026-02-17,426.25,424.65,436.0,412.0,419.7,417.25,423.24,1228644,5200.11,17936,230025,18.72
APLAPOLLO,EQ,2026-02-17,2217.4,2217.4,2237.8,2204.5,2221.8,2224.5,2212.7,914557,20236.37,25124,732847,80.13
APLLTD,EQ,2026-02-17,769.85,758.1,781.9,758.1,779.8,777.0,775.76,23090,179.12,2379,8367,36.24
APOLLO,EQ,2026-02-17,230.65,230.65,235.0,229.5,232.5,232.0,232.56,1586277,3689.06,20660,586931,37.0
APOLLOHOSP,EQ,2026-02-17,7618.0,7590.0,7615.0,7554.5,7576.5,7601.5,7594.9,525344,39899.37,34301,403574,76.82
APOLLOPIPE,EQ,2026-02-17,328.25,329.9,330.7,317.5,326.4,326.1,323.33,156031,504.49,4597,61332,39.31
APOLLOTYRE,EQ,2026-02-17,479.25,481.5,483.95,476.25,477.95,478.4,479.36,935036,4482.23,22971,431725,46.17
APOLSINHOT,EQ,2026-02-17,1249.4,1252.0,1279.8,1252.0,1278.0,1275.2,1265.55,468,5.92,171,298,63.68
APTECHT,EQ,2026-02-17,90.38,92.0,101.0,90.16,96.2,96.44,97.51,1233058,1202.36,12233,358419,29.07
APTUS,EQ,2026-02-17,245.7,245.7,250.65,244.0,249.0,249.25,248.88,696314,1733.01,16973,370739,53.24
ARCHIDPLY,EQ,2026-02-17,87.14,90.0,90.0,85.15,86.0,86.05,86.46,4979,4.3,119,2623,52.68
ARCHIES,EQ,2026-02-17,15.96,16.32,16.38,15.75,15.79,15.93,15.97,20330,3.25,144,11488,56.51
ARE&M,EQ,2026-02-17,836.2,836.5,846.0,835.0,845.0,844.2,842.18,132773,1118.19,9414,58951,44.4
ARENTERP,EQ,2026-02-17,40.5,41.31,42.0,40.55,41.52,41.52,41.14,145,0.06,11,122,84.14
ARFIN,EQ,2026-02-17,72.39,72.8,73.76,71.67,71.8,72.73,72.45,510659,369.95,3701,102612,20.09
ARIES,EQ,2026-02-17,355.9,361.95,373.25,352.05,371.9,371.0,366.18,78553,287.65,2825,43509,55.39
ARIHANTCAP,EQ,2026-02-17,74.65,74.9,76.62,74.15,75.6,75.83,75.36,170954,128.83,2453,48500,28.37
ARIHANTSUP,EQ,2026-02-17,268.65,270.1,270.4,262.45,266.95,265.25,267.38,12640,33.8,349,6066,47.99
ARIS,EQ,2026-02-17,104.71,105.3,112.4,101.17,111.4,111.38,108.78,1703292,1852.81,13880,660000,38.75
ARKADE,EQ,2026-02-17,120.83,122.98,124.47,120.5,120.7,120.87,122.57,266761,326.96,2656,134033,50.24
ARMANFIN,EQ,2026-02-17,1698.6,1693.0,1708.6,1651.0,1660.0,1664.0,1678.15,49974,838.64,5261,31933,63.9
AROGRANITE,EQ,2026-02-17,28.77,28.51,30.75,28.03,28.37,28.43,28.89,55937,16.16,454,22605,40.41
ARROWGREEN,EQ,2026-02-17,426.2,421.1,435.75,421.1,431.75,430.65,431.53,28127,121.38,1123,14765,52.49
ARSSBL,EQ,2026-02-17,532.95,526.7,539.9,523.5,529.9,528.4,532.37,245711,1308.08,8211,100035,40.71
ARTEMISMED,EQ,2026-02-17,241.15,240.55,247.5,240.55,243.35,245.49,245.22,161982,397.21,4577,93179,57.52
ARTNIRMAN,EQ,2026-02-17,42.71,42.71,44.0,42.71,43.0,43.0,43.06,1288,0.55,11,1205,93.56
ARVIND,EQ,2026-02-17,376.45,371.0,385.0,371.0,378.55,379.5,379.31,421584,1599.13,12138,163796,38.85
ARVINDFASN,EQ,2026-02-17,478.8,478.85,483.1,475.5,481.55,482.5,479.58,69752,334.52,8085,31003,44.45
ARVSMART,EQ,2026-02-17,541.7,541.7,563.45,535.1,552.0,552.45,549.67,42423,233.19,2931,12950,30.53
ASAHIINDIA,EQ,2026-02-17,937.4,937.4,961.9,927.1,956.0,956.2,951.69,51116,486.46,6962,17583,34.4
ASAHISONG,EQ,2026-02-17,224.81,232.0,232.0,223.0,223.0,224.8,225.55,2482,5.6,118,1152,46.41
ASAL,EQ,2026-02-17,463.75,463.95,474.95,462.05,465.05,468.05,469.87,7418,34.85,702,3695,49.81
ASALCBR,EQ,2026-02-17,874.15,863.0,877.3,849.1,850.0,851.55,859.75,21971,188.89,1822,12278,55.88
ASHAPURMIN,EQ,2026-02-17,536.9,539.55,542.5,523.0,534.0,529.35,530.68,592024,3141.77,22340,252289,42.61
ASHIANA,EQ,2026-02-17,334.4,333.0,337.85,322.0,329.3,331.2,331.29,118606,392.93,3329,58053,48.95
ASHIMASYN,EQ,2026-02-17,16.6,16.25,17.45,16.25,16.81,16.95,16.67,354437,59.09,566,281240,79.35
ASHOKA,EQ,2026-02-17,148.48,149.21,150.8,147.05,150.35,149.96,148.86,964794,1436.15,16424,433421,44.92
ASHOKAMET,EQ,2026-02-17,15.2,15.2,15.9,15.2,15.75,15.7,15.69,44333,6.96,239,27133,61.2
ASHOKLEY,EQ,2026-02-17,205.86,205.86,208.25,203.86,207.1,207.68,206.22,7435573,15333.65,63947,3178440,42.75
ASIANENE,EQ,2026-02-17,303.35,305.8,314.1,300.6,301.0,302.65,307.86,262059,806.78,6645,77746,29.67
ASIANHOTNR,EQ,2026-02-17,289.65,291.05,308.9,290.3,295.8,294.9,299.36,38358,114.83,2309,9104,23.73
ASIANPAINT,EQ,2026-02-17,2397.2,2399.5,2452.4,2399.5,2439.0,2437.4,2435.81,1004356,24464.21,74355,472557,47.05
ASIANTILES,EQ,2026-02-17,69.29,68.15,71.99,68.15,70.0,71.52,70.54,7999076,5642.85,17761,1837947,22.98
ASKAUTOLTD,EQ,2026-02-17,436.05,436.05,439.0,431.2,437.0,437.8,435.38,124576,542.38,8063,61584,49.43
ASMS,EQ,2026-02-17,11.16,11.15,12.08,10.74,11.0,11.04,11.31,7588680,858.61,12790,3332229,43.91
ASPINWALL,EQ,2026-02-17,219.61,221.99,221.99,215.4,218.0,218.11,218.21,939,2.05,90,685,72.95
ASTEC,EQ,2026-02-17,623.15,620.0,657.0,620.0,636.1,642.6,641.05,79243,507.99,3780,17713,22.35
ASTERDM,EQ,2026-02-17,620.65,624.9,630.0,617.0,626.2,625.9,625.16,697704,4361.74,25222,334329,47.92
ASTRAL,EQ,2026-02-17,1639.8,1639.8,1653.0,1612.7,1640.0,1645.7,1636.52,490265,8023.27,24644,208393,42.51
ASTRAMICRO,EQ,2026-02-17,894.45,894.9,924.7,892.8,913.4,918.25,911.82,175199,1597.51,11457,67914,38.76
ASTRAZEN,EQ,2026-02-17,8904.0,8930.0,8981.0,8861.5,8909.0,8930.5,8925.37,3702,330.42,1038,1932,52.19
ASTRON,EQ,2026-02-17,4.08,4.14,4.14,4.01,4.05,4.06,4.05,26752,1.08,123,20819,77.82
ATALREAL,EQ,2026-02-17,26.02,26.39,26.49,25.61,25.9,25.97,26.08,3665575,956.13,4709,1357712,37.04
ATAM,EQ,2026-02-17,72.44,71.0,73.54,68.0,69.0,69.71,70.1,19548,13.7,549,11622,59.45
ATGL,EQ,2026-02-17,529.05,529.5,536.0,525.0,533.55,533.85,532.53,277889,1479.86,12230,101980,36.7
ATHERENERG,EQ,2026-02-17,708.95,710.0,731.95,703.45,727.0,726.35,724.34,1119344,8107.89,29091,400594,35.79
ATL,EQ,2026-02-17,25.77,25.4,26.7,25.3,26.1,26.33,26.31,362692,95.44,1227,195427,53.88
ATLANTAA,EQ,2026-02-17,42.33,42.01,42.9,41.4,41.45,41.74,42.2,61131,25.8,1310,35850,58.64
ATLANTAELE,EQ,2026-02-17,864.9,864.9,899.0,860.0,895.0,893.05,884.66,66614,589.3,4399,29863,44.83
ATLASCYCLE,EQ,2026-02-17,92.97,93.0,95.9,92.99,94.95,93.98,93.07,11129,10.36,56,10780,96.86
ATUL,EQ,2026-02-17,6547.5,6547.5,6719.5,6516.5,6650.0,6652.5,6644.87,16305,1083.45,3856,8602,52.76
ATULAUTO,EQ,2026-02-17,497.85,500.0,520.5,497.85,516.0,514.55,511.25,436843,2233.34,16039,130907,29.97
AUBANK,EQ,2026-02-17,1010.0,1014.4,1014.4,994.55,1000.75,999.75,1000.93,1966733,19685.59,39753,1017914,51.76
AURIONPRO,EQ,2026-02-17,916.45,926.0,946.25,921.0,932.0,933.9,935.37,107207,1002.78,8497,46162,43.06
AUROPHARMA,EQ,2026-02-17,1184.6,1184.6,1212.8,1167.7,1181.0,1186.7,1191.01,3068092,36541.16,57825,1511861,49.28
AURUM,EQ,2026-02-17,171.58,171.3,180.0,171.3,180.0,179.29,178.06,80613,143.54,2589,47615,59.07
AUTOAXLES,EQ,2026-02-17,2032.9,2032.9,2046.9,2000.3,2044.0,2038.7,2031.45,9839,199.87,1605,4949,50.3
